y	yend	x	xend	key	showSelected1	PANEL
-0.285011263065146	-0.285011263065146	1	1	1	sin easy 10	1
-0.28612897758744	-0.28612897758744	1.14612803567824	1.14612803567824	1	sin easy 14	1
-0.295301510183875	-0.295301510183875	1.27875360095283	1.27875360095283	1	sin easy 19	1
-0.32245797945127	-0.288955387276208	1.39794000867204	1.39794000867204	1	sin easy 25	1
-0.365438945417853	-0.286152343810107	1.54406804435028	1.54406804435028	1	sin easy 35	1
-0.588755916619394	-0.295058571272601	1.68124123737559	1.68124123737559	1	sin easy 48	1
-0.697147050433484	-0.29317527035919	1.81291335664286	1.81291335664286	1	sin easy 65	1
-0.912337997616771	-0.292147676512149	1.94939000664491	1.94939000664491	1	sin easy 89	1
-1.02280519634865	-0.291785978688526	2.08278537031645	2.08278537031645	1	sin easy 121	1
-1.15574047687504	-0.290364419987964	2.21748394421391	2.21748394421391	1	sin easy 165	1
-1.24390847514882	-0.292203497363452	2.3541084391474	2.3541084391474	1	sin easy 226	1
-1.25500097921623	-0.29475904341584	2.48855071650044	2.48855071650044	1	sin easy 308	1
-1.28396502614138	-0.293774225598332	2.62428209583567	2.62428209583567	1	sin easy 421	1
-1.25641745178384	-0.294442703626238	2.75966784468963	2.75966784468963	1	sin easy 575	1
-1.26995335662212	-0.295964965878713	2.89486965674525	2.89486965674525	1	sin easy 785	1
-1.31628805396303	-0.29640521008151	3.03019478535675	3.03019478535675	1	sin easy 1072	1
-1.30242658474417	-0.296214089357567	3.16554107672237	3.16554107672237	1	sin easy 1464	1
-1.29435825666768	-0.29620181573634	3.30102999566398	3.30102999566398	1	sin easy 2000	1
0.531815382992173	0.531815382992173	1	1	1	sin hard 10	2
0.528128113226568	0.528128113226568	1.14612803567824	1.14612803567824	1	sin hard 14	2
0.531771876434527	0.531771876434527	1.27875360095283	1.27875360095283	1	sin hard 19	2
0.56137202722847	0.555146312117743	1.39794000867204	1.39794000867204	1	sin hard 25	2
0.547017247482004	0.537989755009753	1.54406804435028	1.54406804435028	1	sin hard 35	2
0.546517231328975	0.520856842809074	1.68124123737559	1.68124123737559	1	sin hard 48	2
0.526983368230868	0.519525333543171	1.81291335664286	1.81291335664286	1	sin hard 65	2
0.503396804683178	0.51562263134568	1.94939000664491	1.94939000664491	1	sin hard 89	2
0.5168835019275	0.516417265427801	2.08278537031645	2.08278537031645	1	sin hard 121	2
0.513378453716542	0.517604428124521	2.21748394421391	2.21748394421391	1	sin hard 165	2
0.494410969123327	0.517881022248746	2.3541084391474	2.3541084391474	1	sin hard 226	2
0.48735632702363	0.518679831996262	2.48855071650044	2.48855071650044	1	sin hard 308	2
0.483229290261406	0.517998195394322	2.62428209583567	2.62428209583567	1	sin hard 421	2
0.473381805673256	0.51712126492987	2.75966784468963	2.75966784468963	1	sin hard 575	2
0.461858874458555	0.514852092253422	2.89486965674525	2.89486965674525	1	sin hard 785	2
0.457428427273287	0.514426563587438	3.03019478535675	3.03019478535675	1	sin hard 1072	2
0.454412251801185	0.514294161226208	3.16554107672237	3.16554107672237	1	sin hard 1464	2
0.459568341410278	0.514435246354599	3.30102999566398	3.30102999566398	1	sin hard 2000	2
